list_name,name,label::English,label::Arabic,filter,,,,,,,,,,,,,,,,,,,,,
cluster,23867,23867 (Al-Nasir Walsalam-1000),23867 (النصر والسلام-1000),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,31711,31711 (Al Zaidan-Al sultan village),31711 (الزيدان-قرية السلطان),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,25126,25126 (Khan Dhari Center),25126 (خان ضاري مركز),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,21173,21173 (1 Athar),21173 (1 اذار),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,31714,31714 (Shuhada Markza-Shuhdda the second),31714 (الشهداء المركز-شهداء الثانية),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,7658,7658 (Al-Resalah),7658 (الرسالة),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,27247,27247 (Al Shams complex),27247 (مجمع الشمس),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,22541,22541 (Sabea Al Buor-12000),22541 (سبع البور-12000),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,25168,25168 (Sabea Al Buor-14000),25168 (سبع البور-14000),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,25163,25163 (Sabea Al Buor-7000),25163 (سبع البور-7000),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,22611,22611 (Sabea Al Buor-13000),22611 (سبع البور-13000),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,25164,25164 (Sabea Al Buor-8000),25164 (سبع البور-8000),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,33458,33458 (14 Abar village 5),33458 (قرية5-14 ابار),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,25185,25185 (Awad Al Hussain village),25185 (قرية عواد الحسين),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,27413,27413 (Al Ahnaf-Al Rakia Fadel village),27413 (الأحنف-اركية وفاضل),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,33469,33469 (14 Abar villge 7),33469 (قرية 7-14 ابار),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,33478,33478 (13 Al Dhabat-Al Harat village),33478 (الضبات13-قرية الحرات),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,33764,33764 (Asmail Mohammed village),33764 (قرية اسماعيل محمد),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,33511,33511 (13 Al Dhabat-Albo Abdo village),33511 (الضبات13-قرية البوعبدو),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,24063,24063 (Al-Abayechi-1),24063 (العبايجي-1),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,21685,21685 (Al Khadraa village),21685 (قرية الخضراء),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,25424,25424 (Hai Al Qadessia-2),25424 (حي القادسية-2),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,25022,25022 (Al Gserin Village),25022 (قرية كصيرين),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,27312,27312 (Shoala-448),27312 (الشعلة-448),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,24073,24073 (Shurtah Al Hader-846),24073 (شرطة الحضر-846),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,7640,7640 (Hay al jamiyah (Al Masfi)-842),7640 (حي الجمعية-842(المصافي)),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,23984,23984 (Al Toma(Al Masfi)-826),23984 (الطعمة-826(المصافي)),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,21460,21460 (Al Khadraa-639),21460 (الخضراء-639),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,24065,24065 (Al Ghazaliyah-685),24065 (الغزالية-685),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,23727,23727 (Al Jameah-627),23727 (الجامعة-627),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,21450,21450 (Al Amerya-634),21450 (العامرية-634),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,21448,21448 (Al Amreya-630),21448 (العامرية-630),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,25206,25206 (Al Khadraa-640),25206 (الخضراء-640),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,26041,26041 (Al Jameah-635),26041 (الجامعة 635),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,27409,27409 (Al Saydia-835),27409 (السيدية-835),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,27191,27191 (Al Resala-855),27191 (الرسالة-855),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,25221,25221 (Al Forat-893),25221 (الفرات-893),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,26100,26100 (Hay Al Jehad-881),26100 (حي الجهاد-881),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,27289,27289 (Al Salahiya-222),27289 (الصالحية-222),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,7682,7682 (Albo Awasj village),7682 (قرية البو عوسج),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,7685,7685 (shaka-4),7685 (شاخة-4),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,25150,25150 (Al Latefia-Al Qadessia),25150 (اللطيفية-حي القادسية),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,23618,23618 (14 Tamooz),23618 (حي 14 تموز),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,25149,25149 (Al Latefia-Al Salam),25149 (اللطيفية-السلام),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,7733,7733 (Hay Al Zuhoor),7733 (حي الزهور),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,25152,25152 (Kilo 18),25152 (كيلو 18),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,7583,7583 (Hoor Rajab),7583 (هور رجب),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,7587,7587 (Al Radwania),7587 (منطقة الرضوانية),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,32034,32034 (Al Kamazan village),32034 (قرية الكمزان),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,29532,29532 (Al Shanadka village),29532 (قرية الشنادخة),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,32101,32101 (Al Rasool village-(Al Jomblatiya Southern)),32101 (قرية الرسول-الجمبلاطية الجنوبية ),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,29525,29525 (Al Bu Hasson(Al kragolyia)),29525 (البو حسون(الكرغولية)),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,29523,29523 (Hay Al Shuhada(Al kragolyia)),29523 (حي الشهداء(الكرغولية)),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,33183,33183 (Al Rasheediya Village),33183 (قرية الرشدية),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,33107,33107 (Al Imam Ali village-(Al Jomblatiya Southern)),33107 (قرية الامام علي-الجمبلاطية الجنوبية),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,33225,33225 (Albu Moufarrej Village),33225 (قرية البو مفرج),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,29528,29528 (Hay Al Dobat(Al kragolyia)),29528 (حي الضباط(الكرغولية)),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,22382,22382 (Al Muaghith village-(Al Jomblatiya Southern)),22382 (قرية المغيث-الجمبلاطية الجنوبية),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,7350,7350 (Al Mustafa village-(Al Jomblatiya Southern)),7350 (قرية المصطفى-الجمبلاطية الجنوبية),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,33104,33104 (Al Azez Al Ghaffar-(Al Jomblatiya Southern)),33104 (قرية العزيز الغفار-الجمبلاطية الجنوبية),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,27252,27252 (Hay Al Rasul),27252 (حي الرسول),baghdad,,,,,,,,,,,,,,,,,,,,,
cluster,11270,11270 (Um al Hawali village),11270 (قرية ام الحوالي),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,28463,28463 (Al Taleaa Al Olaa Village(Albo Rai)),28463 (قرية الطالعة الاولى(البو ري)),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,26074,26074 (Arab Hafeedh Village),26074 (قرية عرب حفيظ),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25676,25676 (Al Mansouriyah-Hamada Village),25676 (المنصورية-قرية حماده),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25669,25669 (Somair village),25669 (قرية أسمير),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,26058,26058 (Dalli Abass-Al-Shuhada Qtr),26058 (دلي عباس-حي الشهداء),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,26075,26075 (Al Dwaleeb Village),26075 (قرية الدواليب),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25682,25682 (Mohammed Ali Village),25682 (قرية محمد العلي),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25655,25655 (Dalli Abass-Al Moalmeen Qtr),25655 (دلي عباس-حي المعلمين),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25678,25678 (Dawod Al-Salom village),25678 (قرية داوود السلوم),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25672,25672 (Habib Al Khaizaran Village),25672 (قرية حبيب الخيزران),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25677,25677 (Hamza Al Najim Village),25677 (قرية حمزة النجم),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25653,25653 (Dalli Abass-Al Shekh Hassan Qtr),25653 (دلي عباس-حي الشيخ حسن),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25673,25673 (Habib Al Abdulla Village),25673 (قرية حبيب العبدالله),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,11312,11312 (Al Sodoor),11312 (الصدور),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,24194,24194 (Dalli Abass-Al-Dhobat Qtr),24194 (دلي عباس-حي الضباط),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25036,25036 (Hibhib-Al Shohadaa Qtr),25036 (هبهب-حي الشهداء),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,10445,10445 (Markaz Hibhib),10445 (مركز هبهب),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25032,25032 (Hibhib-Al Askary Qtr),25032 (الحي العسكري),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25027,25027 (Hibhib-Al Asry Qtr),25027 (الحي العصري),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25815,25815 (Al Hadid-Al Benook Qtr),25815 (الحديد-حي البنوك),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,22041,22041 (Al Qadissiya Qtr),22041 (حي القادسية),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,11195,11195 (Al Ghalbiya),11195 (الغالبية),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25814,25814 (Al Hadid Old),25814 (الحديد القديمة),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,11206,11206 (Hawaish Village),11206 (قرية الحويش),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,11425,11425 (Jadidat Al Shat village),11425 (قرية جديدة الشط),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,26115,26115 (Shak Al Rak Village),26115 (قرية شاق الراق),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,10948,10948 (Abo Garma village),10948 (قرية ابو كرمة),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,11179,11179 (Baloor Village),11179 (قرية بلور),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25805,25805 (Al Somood Qtr),25805 (حي الصمود),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25804,25804 (Al Mataar Qtr),25804 (حي المطار),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25948,25948 (Nofal village),25948 (قرية نوفل),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,11355,11355 (AlTaiha Qtr),11355 (قرية التايهة),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,11440,11440 (Al Qalaa Village),11440 (قرية القلعة),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25668,25668 (Al Wazan Village),25668 (قرية الوزان),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,26027,26027 (Al Shamamla Village),26027 (قرية الشماملة),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25657,25657 (Abu musa village),25657 (قرية ابو موسى),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,26030,26030 (A Hammadi Village),26030 (قرية الحمادي),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,11442,11442 (Al Isaiwed Village),11442 (قرية الاسيود),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25674,25674 (Haj fadhil village),25674 (قرية حاج فاضل),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,11463,11463 (Had Mekser),11463 (حد مكسر),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,11411,11411 (Al Sabtiyah village),11411 (قرية السبتية),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,23740,23740 (Al Hawidar),23740 (الهويدر),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,24915,24915 (Al Gatoon-Al rahma),24915 (الكاطون-الرحمة),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,24805,24805 (Al Gatoon-Al Yarmook Qtr),24805 (الكاطون-حي اليرموك),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,11189,11189 (Al Mafraq),11189 (المفرق),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,24914,24914 (Um Al Edam Village),24914 (قرية ام العظام),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,11177,11177 (Al Gatoon-Al Mujama Qtr),11177 (الكاطون-حي المجمع),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,24917,24917 (Al Sadah Village),24917 (قرية السادة ),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,23694,23694 (Al Intesar-1 Qtr),23694 (حي الانتصار 1),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,11178,11178 (Al Tahreer),11178 (التحرير),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,11250,11250 (Al Dawasir Qtr),11250 (حي الدواسر),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25042,25042 (Sesbana Village),25042 (قرية سيسبانه),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,32021,32021 (Al Asakraa village),32021 (قرية العساكرة),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,31762,31762 (Al Shuhada Qtr Sector 6),31762 (حي الشهداء قطاع 6),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,31753,31753 (Al Jamahir Qtr Sector 2),31753 (حي الجماهير قطاع 2),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,31749,31749 (Al Oroba Qtr Sector 3),31749 (حي العروبة قطاع 3),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,31768,31768 (Al Nakheel Village),31768 (قرية النخيل),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,33585,33585 (Al Taleaa 2 Qtr ( Al Kelya )),33585 (حي الطليعة 2 (الكلية)),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,31761,31761 (Al Shuhada Qtr Sector 5),31761 (حي الشهداء قطاع 5),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,31765,31765 (Al Wehdaa Qtr Sector 4),31765 (حي الوحدة قطاع 4),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,29570,29570 (Al Shuhada Qtr Sector 1),29570 (حي الشهداء قطاع 1),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,31754,31754 (Al Jamahir Qtr Sector 3),31754 (حي الجماهير قطاع 3),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,29630,29630 (Murjana village),29630 (قرية مرجانة),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,31752,31752 (Al Taleaa Qtr ( sector 5 )),31752 (حي الطليعة ( قطاع 5 )),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,29564,29564 (Al Taleaa Qtr ( sector 2 )),29564 (حي الطليعة ( قطاع 2 )),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,31764,31764 (Al Wehdaa Qtr Sector 3),31764 (حي الوحدة قطاع 3),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25257,25257 (Bakhtiari Qtr),25257 (حي بختياري),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,24312,24312 (Imam Abass Qtr),24312 (حي إمام عباس),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,24403,24403 (darwish village),24403 (قرية درويش),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,24351,24351 (Mazrah Qtr),24351 (حي مزرعة),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25247,25247 (Rapren-1 Qtr),25247 (حي رابرين-1),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,10666,10666 (Jibraoh village),10666 (قرية جبراوة),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,24393,24393 (Zurab village),24393 (قرية زوراب),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,11047,11047 (Tula Frosh Qtr),11047 (حي تولا فروش),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,24354,24354 (Al Askari Qtr),24354 (حي عسكري),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,24405,24405 (aldarawsha village),24405 (قرية الدراوشة),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,10403,10403 (Salih Agha village),10403 (قرية صالح اغا),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,3903,3903 (Kulajo),3903 (كلجو),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,6000,6000 (Shaykh Lankar),6000 (شيخ لنكر),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,25429,25429 (Markaz Jabara),25429 (جبارة),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,33394,33394 (shahidan),33394 (شهيدان),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,28430,28430 (raparin),28430 (رابرين),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,28427,28427 (Hawari new),28427 (هواري نوي),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,28429,28429 (shoresh),28429 (شورش),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,31930,31930 (Sangaw),31930 (سنكاو),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,6161,6161 (Shakal),6161 (شاكال),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,28424,28424 (mamostayan),28424 (ماموستايان),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,11023,11023 (sar qala),11023 (سةرقةلا),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,28422,28422 (awbrey),28422 (اوبري),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,28428,28428 (rezgari),28428 (رزكاري),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,10592,10592 (Qaratappa),10592 (قره تبه),diyala,,,,,,,,,,,,,,,,,,,,,
cluster,23903,23903 (Kaniya Mala),23903 (كانيا مالا),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,8171,8171 (Aradin),8171 (ارادن),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,8335,8335 (Spindare),8335 (سبيندارى),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,7770,7770 (Chamanke),7770 (جمانكي),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,7768,7768 (Mizi Village),7768 (قرية ميزي),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,27120,27120 (Nahla Area),27120 (منطقة نهلة),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,7867,7867 (Sikreen),7867 (سكرين),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,7862,7862 (Qadish Collective),7862 (قدش),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,7896,7896 (Benata),7896 (بيناتا),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,7835,7835 (Sarsink),7835 (سرسنك),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,26047,26047 (Botan),26047 (بوتان),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,24092,24092 (Masik-1),24092 (ماسيك 1),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,23711,23711 (Gali Dohuk),23711 (كلي دهوك),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,21509,21509 (Kari Basi),21509 (كري باصي),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,8867,8867 (Zeri Land),8867 (زري لاند),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,21971,21971 (Shorash (Al Jamyah)),21971 (شورش (الجمعية)),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,26052,26052 (Bintika),26052 (بنتيكا),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,24186,24186 (Zirka),24186 (زركا),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,7945,7945 (Baroshke),7945 (بروشكي),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,24628,24628 (Etit),24628 (ايتيت),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,8687,8687 (Bablu),8687 (بابلو),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,7949,7949 (Eminke),7949 (امينكي),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,25898,25898 (Avrike),25898 (افريكي),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,8044,8044 (Bajit Kandala),8044 (باجت كندال),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,24596,24596 (Tanahi),24596 (تناهي),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,27125,27125 (Old Qasr Yazddin),27125 (قسريزدين قديمة),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,24800,24800 (Avro City),24800 (افرو سيتي),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,8873,8873 (Misereek),8873 (مسيريك),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,29614,29614 (Kar City),29614 (كار ستي),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,7989,7989 (Seje),7989 (سيجي),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,25622,25622 (Moaskar Domiz),25622 (معسكر دوميز),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,8369,8369 (Shariya),8369 (شاريا),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,8800,8800 (Kherava),8800 (خيرافا),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,27124,27124 (New Zinya),27124 (زينيا جديدة),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,32029,32029 (Rkawa Sector),32029 (قطاع ركاوا),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,32033,32033 (Kochka Honari),32033 (قطاع كوجكا هوناري),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,32030,32030 (Shabaniya Sector),32030 (قطاع شعبانية),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,32024,32024 (Ashe Chami Sector),32024 (قطاع آشي جمي),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,106,106 (Al-Amen),106 (حي الامين),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,32028,32028 (Khrababka Sector),32028 (قطاع خرابابكا),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,32032,32032 (Firqa Sector),32032 (قطاع فرقة),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,32027,32027 (Bedar Sector),32027 (قطاع بيدار),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,32031,32031 (Abasiya Sector),32031 (قطاع عباسية),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,25992,25992 (Diraboon),25992 (ديربون),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,8620,8620 (Qarawla),8620 (قرولا),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,23620,23620 (Fishkhaboor),23620 (فيشخابور),duhok,,,,,,,,,,,,,,,,,,,,,
cluster,20980,20980 (Ainkawa(108)),20980 (108 عنكاوة),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,13685,13685 (Andazyaran),13685 (ئه ندازياران),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,25973,25973 (Harem),25973 (هريم),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,24308,24308 (Zaiton Collective),24308 (مجمع زيتون),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,12826,12826 (Mamzawa),12826 (مامزاوه),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,25727,25727 (Kani Qarzhala),25727 (كاني قرشالة),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,33883,33883 (Nazimawa),33883 (نازماوه),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,21899,21899 (Rizgari),21899 (رزكاري),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,27214,27214 (Shorsh(Malayan)),27214 (شورش(ملايان)),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,20997,20997 (Runaki),20997 (روناكي),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,20790,20790 (Havalan),20790 (هفالان),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,33878,33878 (Mizori),33878 (مزوري),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,25630,25630 (Kawa Collective),25630 (مجمع كاوه),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,24598,24598 (Azady),24598 (ازادي),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,27222,27222 (Nawdaran),27222 (ناوداران),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,24597,24597 (Bazar koya(Bafri qndeel)),24597 (بازار كويه(بفري قنديل)),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,12371,12371 (Bayizagha),12371 (بايزاغا),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,24484,24484 (Armota),24484 (أرموته),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,23280,23280 (Qalat),23280 (قلات),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,33885,33885 (Sarbasti),33885 (سربستي),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,11887,11887 (Taqtaq),11887 (طقطق),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,13352,13352 (Gwer),13352 (كوير),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,33846,33846 (Darmenawa),33846 (درميناوه),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,13500,13500 (Bndiyan),13500 (بنديان),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,13675,13675 (Sherwany),13675 (شيرواني),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,12461,12461 (Jarallah),12461 (جار الله),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,13674,13674 (Shahidan),13674 (شهيدان),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,22976,22976 (Qalat),22976 (قلات),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,13501,13501 (Kurdistan),13501 (كوردستان ),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,13516,13516 (Qabr Alsyd),13516 (قبر السيد),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,12512,12512 (Gardahara),12512 (كردهاره),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,13141,13141 (Soran District),13141 (مركز قضاء سوران),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,31780,31780 (Delzyan),31780 (دلزيان),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,27199,27199 (kawrarash),27199 (كوررش),erbil,,,,,,,,,,,,,,,,,,,,,
cluster,27198,27198 (Hay mameel al qeer),27198 (حي معمل القير),erbil,,,,,,,,,,,,,,,,,,,,,
